! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
6934C_MADIS,"BEL AIR 1.7 W, MD",39.53852,-76.37880,131 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6931C_MADIS,"MAYO 1.1 SSW, MD",38.87573,-76.50460,3 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
6930C_MADIS,"PRETTY PRAIRIE 6.7 NE, KS",37.85384,-97.94020,447 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6924C_MADIS,"BUSH 2.0 ESE, IL",37.83250,-89.09570,120 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6911C_MADIS,"EL PASO COUNTY, CO",38.83000,-104.79700,1855 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6906C_MADIS,"ROUND ROCK 3.6 ENE, TX",30.54860,-97.62610,219 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6896C_MADIS,"JACKSON 1.4 SW, TN",35.61809,-88.84580,107 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6887C_MADIS,"EDMOND 4.3 NNE, OK",35.72794,-97.38150,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6886C_MADIS,"MOORE 0.5 NE, OK",35.33526,-97.46960,381 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6884C_MADIS,"DEMING 8.9 SSW, NM",32.13795,-107.79210,1302 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6880C_MADIS,"BILLINGS 1.0 NW, MT",45.80016,-108.55530,1025 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6873C_MADIS,"WEBSTER COUNTY, MO",37.33000,-92.89940,456 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6870C_MADIS,"WHEATON-GLENMONT 0.7 NE, MD",39.06390,-77.04360,127 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6869C_MADIS,"DEALE 1.8 ENE, MD",38.80181,-76.51540,2 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6853C_MADIS,"ROCKFORD 7.3 WNW, IL",42.31153,-89.19370,254 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6845C_MADIS,"GUFFEY 3.3 NW, CO",38.78112,-105.57620,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6835C_MADIS,"CANYON LAKE 8.6 WSW, TX",29.83742,-98.39870,322 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6828C_MADIS,"LA PORTE COUNTY, IN",41.74112,-86.86340,195 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6823C_MADIS,"WESTMINSTER 3.6 WNW, CO",39.89200,-105.11820,1665 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6820C_MADIS,"THERMOPOLIS 0.2 SSW, WY",43.64492,-108.21580,1324 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6816C_MADIS,"BURTON 6.9 SSW, TX",30.08167,-96.62380,133 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6812C_MADIS,"LEAKEY 9.1 WNW, TX",29.76455,-99.90760,700 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6807C_MADIS,"FAIR OAKS RANCH 12.5 NNE, TX",29.89585,-98.53820,354 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6799C_MADIS,"BRISTOL 1.2 WNW, TN",36.57587,-82.21550,613 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6788C_MADIS,"HALLS-NORTHERN KNOX, TN",36.11095,-83.92050,368 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6784C_MADIS,"KINGSTON SPRINGS 3.0 W, TN",36.09921,-87.15410,178 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
6777C_MADIS,"LA LUZ 5.8 ENE, NM",33.01624,-105.85390,1852 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6776C_MADIS,"SILVER CITY 27.3 S, NM",32.39450,-108.35730,1620 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6773C_MADIS,"LAS VEGAS 6.0 SSW, NV",36.12687,-115.26800,775 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6770C_MADIS,"CHARLO 4.9 S, MT",47.37116,-114.16180,828 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6760C_MADIS,"HUTCHINSON 3.0 SSE, KS",38.02483,-97.89600,469 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6756C_MADIS,"CIMARRON 0.8 E, KS",37.80640,-100.33030,810 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6754C_MADIS,"DODGE CITY 9.1 WNW, KS",37.78690,-100.18090,793 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6733C_MADIS,"PLAINVILLE 1.3 S, IN",38.78500,-87.15530,154 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6732C_MADIS,"MONTGOMERY 0.1 SE, IN",38.66364,-87.04520,163 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6712C_MADIS,"DRAKE 4.7 SSE, CO",40.37487,-105.30080,2050 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6700C_MADIS,"WESTMORELAND 3.8 WSW, TN",36.54916,-86.31290,267 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6697C_MADIS,"STANDING STONE STATE PARK, TN",36.46244,-85.43020,324 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6678C_MADIS,"BRISTOL 1.1 NNW, VA",36.62764,-82.17500,584 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6663C_MADIS,"NOLENSVILLE 1.4 W, TN",35.94703,-86.67340,193 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6658C_MADIS,"ATHENS 0.6 NW, TN",35.45744,-84.60860,290 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6655C_MADIS,"HUNTLAND 0.6 ESE, TN",35.05172,-86.26010,288 meters,snowfall,2008-03-01 05,0.000,cm,24,hours,
6653C_MADIS,"HERMITAGE 2.6 E, TN",36.19414,-86.57640,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6650C_MADIS,"CLEVELAND 3.0 ESE, TN",35.15793,-84.82040,-9999 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6640C_MADIS,"POLSON .5 E, MT",47.69236,-114.15150,893 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6634C_MADIS,"PARK 2.8 S, KS",39.07151,-100.36520,837 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6613C_MADIS,"GRAY 1.9 SSE, TN",36.38569,-82.46510,511 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6611C_MADIS,"SILVER CITY 4.9 ENE, NM",32.79844,-108.18490,1901 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6610C_MADIS,"RUCKERSVILLE 5.3 SE, VA",38.18577,-78.28910,157 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6602C_MADIS,"CLEVELAND 4.7 NNW, TN",35.24453,-84.88580,236 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6599C_MADIS,"DOUGLAS 3.6 E, WY",42.76165,-105.32250,1530 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6598C_MADIS,"FREDERICKSBURG 5.2 SSW, VA",38.22700,-77.51200,69 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6590C_MADIS,"CANYON 1.2 NNW, TX",34.99676,-101.93070,1091 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6589C_MADIS,"EAGLE PASS 14.9 NNW, TX",28.91250,-100.57530,241 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6588C_MADIS,"BOERNE 4.4 NNW, TX",29.85603,-98.77740,571 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6584C_MADIS,"LOCKHART 2.1 SSE, TX",29.84490,-97.66560,157 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6582C_MADIS,"NOLENSVILLE 1.0 NNW, TN",35.95970,-86.65750,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6577C_MADIS,"ROBERTSON COUNTY, TN",36.51057,-86.89180,203 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6576C_MADIS,"SPRINGFIELD 1.8 WSW, TN",36.49320,-86.91050,210 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6575C_MADIS,"DAYTON 1.0 SSE, TN",35.48016,-85.00360,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6574C_MADIS,"MONTEREY 3.9 W, TN",36.12642,-85.31390,555 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6570C_MADIS,"LYNNVILLE 6.6 NW, TN",35.43860,-87.09580,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6555C_MADIS,"SCHELL CITY 6.2 ESE, MO",37.99925,-94.00480,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6529C_MADIS,"CENTREVILLE 2.5 E, IL",38.57158,-90.05520,188 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6524C_MADIS,"EL PASO COUNTY, CO",38.79889,-104.83860,1863 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6523C_MADIS,"BOULDER COUNTY, CO",40.17792,-105.10100,1529 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6522C_MADIS,"SAVAGE 1.0 S, MT",47.44500,-104.34540,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6517C_MADIS,"VAN BUREN COUNTY, TN",35.78831,-85.51000,380 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6511C_MADIS,"NATRONA COUNTY, WY",42.80950,-106.33150,1685 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6509C_MADIS,"TAYLOR 0.9 NNW, TX",30.58440,-97.41560,175 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6502C_MADIS,"FAYETTEVILLE 6.1 NNW, TN",35.23155,-86.60600,249 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6501C_MADIS,"GATES 4.0 NNE, TN",35.89507,-89.38740,87 meters,snowfall,2008-02-29 22,0.000,cm,24,hours,
6499C_MADIS,"BEERSHEBA SPRINGS 2.1 ENE, TN",35.47030,-85.63710,310 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6493C_MADIS,"MESQUITE 1.5 S, NV",36.78079,-114.10480,482 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
6470C_MADIS,"O'FALLON 2.5 NE, IL",38.61969,-89.88460,160 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6467C_MADIS,"SPARTA 1.6 SW, IL",38.13983,-89.73930,151 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6466C_MADIS,"GRANITE CITY 2.3 NE, IL",38.73478,-90.09620,132 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6464C_MADIS,"GRANITE CITY 1.4 ENE, IL",38.72453,-90.10690,127 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6457C_MADIS,"LADD 0.4 WSW, IL",41.37968,-89.22120,201 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6454C_MADIS,"LARAMIE COUNTY, WY",41.10500,-104.77360,1833 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6452C_MADIS,"CAMERON COUNTY, TX",25.92050,-97.51760,16 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6447C_MADIS,"LAWRENCE COUNTY, IL",38.72435,-87.71290,137 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6444C_MADIS,"CENTERVILLE 9.5 N, TN",35.93000,-87.46950,160 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6443C_MADIS,"HICKORY WITHE 3.0 SSE, TN",35.24643,-89.57020,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6428C_MADIS,"WHITWELL 4.8 NNW, TN",35.25523,-85.55160,562 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6427C_MADIS,"MOSHEIM 7.5 WSW, TN",36.13872,-83.07450,360 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6422C_MADIS,"ELDRED 5.1 W, PA",41.95271,-78.47930,490 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6417C_MADIS,"RENO 4.5 S, NV",39.47364,-119.82860,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6413C_MADIS,"SPARKS 1.7 E, NV",39.54800,-119.70520,1348 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6409C_MADIS,"MINDEN 4.2 WSW, NV",38.93389,-119.84340,1474 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
6408C_MADIS,"MINDEN 6.0 NNE, NV",39.03856,-119.72130,1465 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6407C_MADIS,"MESQUITE 2.8 E, NV",36.80719,-114.05750,490 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6403C_MADIS,"COLUMBIA 5.4 WNW, MO",38.97857,-92.42320,219 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6388C_MADIS,"DUBOIS COUNTY, IN",38.27970,-87.07090,168 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6362C_MADIS,"GRANT COUNTY, NM",33.12388,-108.99720,1633 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6356C_MADIS,"LARAMIE COUNTY, WY",41.11658,-104.78500,1831 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6354C_MADIS,"SEDGWICK COUNTY, KS",37.69820,-97.38690,405 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6352C_MADIS,"NATRONA COUNTY, WY",42.81670,-106.41080,1569 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6348C_MADIS,"LARAMIE COUNTY, WY",41.23400,-104.80780,1872 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6328C_MADIS,"PEARSALL 10.2 NW, TX",28.97002,-99.23260,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6326C_MADIS,"GREEN HILL 1.7 S, TN",36.21037,-86.57360,165 meters,snowfall,2008-02-29 21,0.000,cm,24,hours,
6325C_MADIS,"GREEN HILL 0.3 N, TN",36.23865,-86.57160,158 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6320C_MADIS,"FAIRVIEW 2.9 SW, TN",35.94872,-87.15880,263 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6318C_MADIS,"HARTSVILLE 5.8 W, TN",36.39344,-86.26380,185 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6308C_MADIS,"HARRIMAN 4.5 SW, TN",35.88433,-84.61490,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6304C_MADIS,"VONORE 2.4 W, TN",35.59184,-84.27380,266 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6303C_MADIS,"CHAPEL HILL 7.3 W, TN",35.62104,-86.82550,201 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6301C_MADIS,"LEWISBURG 1.6 W, TN",35.44594,-86.81710,255 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6300C_MADIS,"MEDINA 10.7 SE, TN",35.68810,-88.64770,165 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6295C_MADIS,"GREENEVILLE 10.1 S, TN",36.01952,-82.83090,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6294C_MADIS,"LUTTRELL 4.4 ENE, TN",36.23295,-83.67140,402 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6288C_MADIS,"CLEVELAND 4.2 NNE, TN",35.23656,-84.84710,240 meters,snowfall,2008-02-29 09,0.000,cm,24,hours,
6284C_MADIS,"OAK RIDGE 3.3 NNW, TN",36.00830,-84.31120,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6283C_MADIS,"OAK RIDGE 2.7 ENE, TN",36.01854,-84.22330,264 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6281C_MADIS,"MIFFLINBURG 1.4 WNW, PA",40.93000,-77.07000,181 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6262C_MADIS,"RILEY COUNTY, KS",39.20940,-96.61640,350 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6255C_MADIS,"DODGE CITY 1.9 N, KS",37.78581,-100.01210,790 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6246C_MADIS,"LAWRENCE COUNTY, IL",38.62500,-87.65640,138 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6244C_MADIS,"RIDGWAY 3.8 NE, IL",37.84209,-88.21960,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6237C_MADIS,"FARRAGUT 2.3 NE, TN",35.89688,-84.15110,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6233C_MADIS,"HIDALGO COUNTY, TX",26.24650,-98.26400,40 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6231C_MADIS,"HENDERSONVILLE 2.9 NE, TN",36.31989,-86.56230,155 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6230C_MADIS,"CARTHAGE 8.7 NNE, TN",36.37719,-85.89830,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6229C_MADIS,"MURFREESBORO 8.7 E, TN",35.86279,-86.23980,194 meters,snowfall,2008-02-29 23,0.000,cm,24,hours,
6227C_MADIS,"SPRING HILL 4.4 SSW, TN",35.68018,-86.93980,224 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6226C_MADIS,"LEWISBURG 1.6 NNW, TN",35.46832,-86.79860,233 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
6224C_MADIS,"KNOX COUNTY, TN",35.98314,-84.04420,389 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6218C_MADIS,NASHVILLE-DAVIDSON (REMAINDERI,36.17291,-86.69560,145 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6210C_MADIS,"MOUNT JULIET 1.0 W, TN",36.20522,-86.54080,156 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6193C_MADIS,"WIMBERLEY 4.4 E, TX",30.00536,-98.02900,256 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6188C_MADIS,"CAMERON COUNTY, TX",26.18510,-97.64650,12 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6185C_MADIS,"LEBANON 3.7 WNW, TN",36.23470,-86.38170,188 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6184C_MADIS,"MOUNT JULIET 4.6 NNE, TN",36.27033,-86.49820,144 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6175C_MADIS,"HENDERSONVILLE 0.9 ESE, TN",36.28712,-86.58970,155 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6172C_MADIS,"GERMANTOWN 0.2 WNW, TN",35.08966,-89.79570,104 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6171C_MADIS,"BARTLETT 0.8 ESE, TN",35.21100,-89.82300,-9999 meters,snowfall,2008-02-29 23,0.000,cm,24,hours,
6165C_MADIS,"MURFREESBORO 5.5 NNW, TN",35.92469,-86.43670,169 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6159C_MADIS,"LYNCHBURG 0.7WNW, TN",35.28657,-86.36920,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6158C_MADIS,"ETOWAH 0.7 NNW, TN",35.34499,-84.53360,279 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6151C_MADIS,"KNOXVILLE 6.2 SSW, TN",35.88750,-83.97550,279 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6147C_MADIS,"WINCHESTER 5.4 SW, TN",35.14246,-86.18700,319 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6146C_MADIS,"SMITHVILLE 4.9 WSW, TN",35.93023,-85.90250,332 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6145C_MADIS,"MADISON 2.0 SW, TN",36.23926,-86.73140,154 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6135C_MADIS,"RURAL HILL 5.7 W, TN",36.09841,-86.61280,164 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6134C_MADIS,"BELLE MEADE 4.4 WNW, TN",36.11599,-86.93150,133 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
6133C_MADIS,"BELLE MEADE 1.7 WNW, TN",36.10885,-86.88220,182 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6129C_MADIS,"HERMITAGE 3.1 SE, TN",36.16057,-86.58930,173 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6127C_MADIS,"FAIRFIELD GLADE 0.1 NNW, TN",36.00143,-84.90020,609 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6123C_MADIS,"TULLAHOMA 1.7 SSW, TN",35.34783,-86.22660,319 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6116C_MADIS,"BEDFORD COUNTY, TN",35.56980,-86.32910,282 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6113C_MADIS,"SIOUX FALLS 3.4 ESE, SD",43.52360,-96.66780,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6107C_MADIS,"LAS CRUCES 5.0 SSE, NM",32.26824,-106.72840,1222 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6102C_MADIS,"NEW WASHOE CITY 6.9 NNE, NV",39.39537,-119.72710,1415 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6099C_MADIS,"MESQUITE 1.6 ENE, NV",36.81504,-114.08270,523 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6083C_MADIS,"DENVER 3.0 ENE, CO",39.73669,-104.90690,1644 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6075C_MADIS,"MOUNT JULIET 6.4 S, TN",36.11386,-86.50740,182 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6074C_MADIS,"FRANKLIN 1.6 S, TN",35.90573,-86.84190,226 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6073C_MADIS,"GALLATIN 3.4 WNW, TN",36.39819,-86.50960,153 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
6069C_MADIS,"MASCOT 4.5 E, TN",36.07678,-83.68580,298 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6063C_MADIS,"CROSSVILLE 0.8 NE, TN",35.95976,-85.02690,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6062C_MADIS,"NARBERTH 2.1 NE, PA",40.02905,-75.23660,35 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6060C_MADIS,"SPARKS 7.5 N, NV",39.65233,-119.72810,1383 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
6045C_MADIS,"JACKSON 4NE, TN",35.71030,-88.82260,131 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6043C_MADIS,"DAVIDSON COUNTY, TN",36.06420,-86.81570,223 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6041C_MADIS,"CHEATHAM COUNTY, TN",36.30600,-86.96600,233 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6034C_MADIS,"VIRGINIA BEACH (CITY) COUNTY, V",36.72828,-76.05980,3 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6027C_MADIS,"BOERNE 2.2 E, TX",29.79750,-98.70250,431 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6026C_MADIS,"SHADY SHORES 3.9 N, TX",33.21914,-97.05320,171 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6021C_MADIS,"FOREST HILLS 4.3 WSW, TN",36.02966,-86.90090,190 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6016C_MADIS,"BARTLETT 1.0 WNW, TN",35.22200,-89.85160,88 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
6015C_MADIS,"SMYRNA 3.8 SW, TN",35.94000,-86.56000,173 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6011C_MADIS,"KNOXVILLE 4.5 NNW, TN",36.03444,-83.97930,321 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
6008C_MADIS,"BRENTWOOD 2.5 NE, TN",36.02605,-86.76240,225 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6004C_MADIS,"BEDFORD COUNTY, TN",35.55104,-86.55820,225 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
6003C_MADIS,"SHELBYVILLE 5.5 N, TN",35.57000,-86.46000,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
6001C_MADIS,"PHILADELPHIA 4.7 NE, PA",40.05860,-75.07700,52 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
5994C_MADIS,"MISSOULA 4.9 N, MT",46.93919,-114.01940,1077 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
5992C_MADIS,"LEVANT 6.9 SSW, KS",39.29709,-101.26140,1024 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
5990C_MADIS,"OAKLAWN-SUNVIEW 0.2 SSE, KS",37.60375,-97.29640,393 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5978C_MADIS,"GREAT BEND 1.9 ENE, KS",38.37307,-98.77690,570 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
5977C_MADIS,"PETERSBURG 1.4 ENE, IN",38.50150,-87.25960,173 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
5956C_MADIS,"BRUSH 7.3 SSE, CO",40.15391,-103.60240,1311 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
5946C_MADIS,"CARPENTER 6.0 WNW, WY",41.09160,-104.45080,1713 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
5944C_MADIS,"GALLATIN 1.7 WNW, TN",36.39106,-86.48230,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
5943C_MADIS,"RENO 11.6 SSE, NV",39.38700,-119.72900,1430 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
5931C_MADIS,"CREWE 0.3 NW, VA",37.18330,-78.13530,150 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
5930C_MADIS,"HALLETTSVILLE 13.4 SE, TX",29.33237,-96.76120,63 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5928C_MADIS,"SHINER 5.1 ESE, TX",29.41122,-97.09050,95 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5925C_MADIS,"GRANBURY 2.9 ENE, TX",32.45000,-97.74000,232 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5920C_MADIS,"NEW BRAUNFELS 3.1 WNW, TX",29.72097,-98.16550,260 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5918C_MADIS,"LACKLAND AFB 2.4 NW, TX",29.40754,-98.65550,244 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5894C_MADIS,"PAOLI 5.9 S, IN",38.47367,-86.44970,189 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
5871C_MADIS,"PERU 0.6 SW, IL",41.33607,-89.13610,187 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
5865C_MADIS,"CARPENTER 3.9 NNE, WY",41.10151,-104.32120,1657 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
5855C_MADIS,"CHEYENNE 4.0 NNW, WY",41.20261,-104.80860,1895 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
